price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd
1050000,11/12/2020,Blacktown,2,3,3,1126,House,47176,31980,16.057,-33.77655,150.90338,72,0.11,172.6,30.03
940000,11/12/2020,Bateau Bay,1,2,2,613,House,12146,30316,6.938,-33.38486,151.47128,31,0.11,172.6,58.53
650000,11/12/2020,Blacktown,1,4,2,208,Townhouse,47176,31980,16.057,-33.77655,150.90338,72,0.11,172.6,30.03
645000,11/12/2020,Alexandria,1,1,0,83,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06
506000,11/12/2020,Wyoming,1,3,2,542,House,10134,29380,7.138,-33.40534,151.3625,32,0.11,172.6,52.93
7200000,12/12/2020,Dolans Bay,4,5,7,2447,House,598,46800,0.259,-34.06337,151.12578,26,0.1,183.1,23.32
2700000,12/12/2020,Green Point,4,4,6,2106,House,169,24960,0.089,-33.43968,151.37541,27,0.1,183.1,49.63
2700000,12/12/2020,Green Point,4,4,6,2106,House,6405,31824,8.455,-33.45321,151.38285,46,0.1,183.1,48.42
2595000,12/12/2020,Silverwater,2,5,5,1125,House,4166,37024,2.7,-33.83414,151.04521,7,0.1,183.1,15.62
2150000,12/12/2020,Penshurst,3,5,3,1353,House,12786,34684,2.516,-33.96482,151.08475,62,0.1,183.1,16.01
2100000,12/12/2020,Summer Hill,1,3,1,376,House,7311,51636,1.203,-33.89348,151.1372,29,0.1,183.1,7.42
2100000,12/12/2020,Illawong,2,5,8,1880,House,7271,44096,4.76,-33.99893,151.04011,79,0.1,183.1,21.6
2080000,12/12/2020,Wiley Park,6,12,6,677,Block of Units,10126,23036,1.362,-33.9234,151.06765,39,0.1,183.1,14.66
2060000,12/12/2020,Cheltenham,2,4,2,841,House,2243,48152,1.654,-33.75721,151.0782,110,0.1,183.1,17.09
2000000,12/12/2020,Sylvania Waters,3,5,2,582,House,3169,39572,1.06,-34.01864,151.11234,1,0.1,183.1,19.27
2000000,12/12/2020,Bayview,2,4,4,993,House,3620,40300,3.74,-33.66062,151.28882,113,0.1,183.1,23.83
1960000,12/12/2020,Avalon Beach,2,3,2,554,House,9905,43628,5.131,-33.62899,151.32686,46,0.1,183.1,28.35
1905000,12/12/2020,Denistone,2,4,1,626,House,3751,40040,1.508,-33.79872,151.08981,58,0.1,183.1,13.34
1815000,12/12/2020,Elanora Heights,2,3,3,753,House,4357,44460,3.877,-33.70172,151.27318,105,0.1,183.1,19.05
1720000,12/12/2020,Wheeler Heights,1,4,2,797,House,2986,42848,0.852,-33.72851,151.28144,72,0.1,183.1,16.54
1645000,12/12/2020,Hurlstone Park,1,3,1,405,House,4692,39624,1.201,-33.91005,151.12854,28,0.1,183.1,9.03
1575000,12/12/2020,Pearl Beach,2,3,1,771,House,536,35568,1.257,-33.54226,151.30629,12,0.1,183.1,36.91
1560000,12/12/2020,Castle Hill,2,4,2,930,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
1500000,12/12/2020,Eastgardens,1,2,2,309,Semi-Detached,860,36088,0.537,-33.94502,151.22653,31,0.1,183.1,8.99
1427500,12/12/2020,Bexley North,2,4,1,460,House,4097,31876,1.204,-33.94238,151.11532,41,0.1,183.1,12.24
1420000,12/12/2020,Ramsgate,1,3,1,663,House,1114,35464,0.428,-33.98259,151.13977,12,0.1,183.1,14.55
1411000,12/12/2020,Baulkham Hills,3,4,2,1094,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81
1379000,12/12/2020,Baulkham Hills,2,5,4,696,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81
1321500,12/12/2020,Wetherill Park,3,6,2,859,House,6127,25688,11.214,-33.84214,150.89843,43,0.1,183.1,28.94
1295000,12/12/2020,Wiley Park,2,3,2,1037,House,10126,23036,1.362,-33.9234,151.06765,39,0.1,183.1,14.66
1252000,12/12/2020,Booker Bay,3,5,2,626,House,1326,28860,0.494,-33.51258,151.34636,3,0.1,183.1,41.1
1160000,12/12/2020,Werrington,1,3,1,1345,House,4031,33436,4.508,-33.75876,150.75061,31,0.1,183.1,44.13
1000000,12/12/2020,Wyong,0,0,0,2833,Vacant land,4326,25480,11.434,-33.27889,151.43056,3,0.1,183.1,68.18
990000,12/12/2020,The Ponds,2,3,2,341,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2
832500,12/12/2020,Granville,2,5,0,746,House,15332,26208,3.333,-33.83592,151.00745,20,0.1,183.1,19.01
1781700,13/12/2020,West Pennant Hills,2,3,2,1180,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91
9000000,14/12/2020,Mosman,3,5,2,1059,House,28475,67340,8.65,-33.82846,151.24866,26,0.1,183.1,5.42
1851000,14/12/2020,Castle Hill,3,5,2,800,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
1680000,14/12/2020,Eastlakes,1,3,2,550,House,6912,25740,2.003,-33.93108,151.21145,18,0.1,183.1,7.32
1300000,14/12/2020,Baulkham Hills,2,3,1,708,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81
1260000,14/12/2020,Baulkham Hills,1,3,1,695,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81
1050000,14/12/2020,Liverpool,2,5,0,1048,House,27084,24232,6.356,-33.92148,150.91654,15,0.1,183.1,27.85
1005000,14/12/2020,Homebush,3,4,2,218,Townhouse,7007,37908,2.503,-33.86058,151.07927,17,0.1,183.1,12.1
780000,14/12/2020,St Clair,1,3,2,803,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
725000,14/12/2020,Cranebrook,1,4,2,848,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66
649000,14/12/2020,Cranebrook,1,3,1,450,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66
2945000,15/12/2020,Mosman,2,3,2,259,Semi-Detached,28475,67340,8.65,-33.82846,151.24866,26,0.1,183.1,5.42
2850000,15/12/2020,Church Point,2,4,2,732,House,997,54132,0.721,-33.65154,151.28137,73,0.1,183.1,24.6
1950000,15/12/2020,Allambie Heights,2,4,4,740,House,7009,40404,6.675,-33.7702,151.24964,92,0.1,183.1,11.16
1758000,15/12/2020,Roseville,2,4,2,480,Semi-Detached,10082,51896,3.923,-33.78256,151.18105,89,0.1,183.1,9.54
865000,15/12/2020,Greystanes,2,5,3,575,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,183.1,25.53
740000,15/12/2020,Jordan Springs,2,4,1,275,New House & Land,5156,50076,3.981,-33.72309,150.73341,44,0.1,183.1,46.85
705000,15/12/2020,St Clair,1,3,3,631,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
490000,15/12/2020,Merrylands,2,2,1,109,Apartment / Unit / Flat,29653,25272,6.748,-33.83511,150.98511,24,0.1,183.1,21.07
7250000,16/12/2020,Middle Cove,5,6,3,1252,House,1340,53404,1.036,-33.79242,151.21235,59,0.1,183.1,8.07
2121000,16/12/2020,Leichhardt,3,4,2,348,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,183.1,5.31
1980000,16/12/2020,Yowie Bay,1,3,2,803,House,3074,45292,1.205,-34.05003,151.10248,50,0.1,183.1,22.79
1655000,16/12/2020,Penrith,1,3,1,1214,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,183.1,49.99
1600000,16/12/2020,Darlinghurst,1,3,0,89,Terrace,11320,66820,0.857,-33.8794,151.22078,50,0.1,183.1,1.87
1550000,16/12/2020,Phegans Bay,3,4,2,582,House,432,37700,0.562,-33.48838,151.30872,21,0.1,183.1,42.78
1350000,16/12/2020,Cranebrook,2,4,5,2002,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66
1225000,16/12/2020,Point Frederick,2,4,3,770,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,183.1,48.56
1200000,16/12/2020,Baulkham Hills,2,4,2,300,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81
1170000,16/12/2020,Allawah,1,3,1,486,House,5706,31928,0.584,-33.97295,151.11424,37,0.1,183.1,14.87
1060000,16/12/2020,Cranebrook,2,4,2,747,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66
1015000,16/12/2020,Vaucluse,1,2,1,95,Apartment / Unit / Flat,9337,57148,3.082,-33.85577,151.27607,46,0.1,183.1,6.21
875000,16/12/2020,Darlinghurst,1,1,0,51,House,11320,66820,0.857,-33.8794,151.22078,50,0.1,183.1,1.87
826000,16/12/2020,St Clair,2,5,5,627,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
715000,16/12/2020,Granville,1,3,0,411,House,15332,26208,3.333,-33.83592,151.00745,20,0.1,183.1,19.01
2030000,17/12/2020,Strathfield South,2,4,2,601,House,3546,36660,2.511,-33.89656,151.0793,12,0.1,183.1,12.57
1751000,17/12/2020,Castle Hill,2,4,2,936,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
1730000,17/12/2020,North Narrabeen,2,3,2,689,House,5852,43836,2.536,-33.70323,151.29673,6,0.1,183.1,19.68
1640000,17/12/2020,Revesby,3,6,9,1012,House,14176,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44
1300000,17/12/2020,Richmond,2,6,6,1289,House,5482,32812,26.813,-33.60517,150.75869,22,0.1,183.1,50.79
1230000,17/12/2020,Mannering Park,3,6,2,911,House,2472,28964,7.129,-33.16376,151.5404,7,0.1,183.1,83.63
5750000,18/12/2020,Mosman,0,0,0,732,House,28475,67340,8.65,-33.82846,151.24866,26,0.1,183.1,5.42
2600000,18/12/2020,West Pennant Hills,3,5,2,789,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91
2340000,18/12/2020,Point Frederick,4,4,4,1625,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,183.1,48.56
2100000,18/12/2020,Castle Hill,3,4,2,1900,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
2050000,18/12/2020,Woolloomooloo,2,2,1,118,Apartment / Unit / Flat,4011,57564,0.372,-33.8704,151.21848,8,0.1,183.1,0.99
2000000,18/12/2020,Avoca Beach,0,0,0,556,Vacant land,4584,39728,4.442,-33.46746,151.42812,0,0.1,183.1,48.53
2000000,18/12/2020,Petersham,3,3,2,209,Semi-Detached,8116,52884,1.287,-33.89452,151.1556,41,0.1,183.1,5.99
1710000,18/12/2020,West Pennant Hills,2,5,2,800,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91
1530000,18/12/2020,Yellow Rock,3,4,3,5009,House,1029,41652,18.81,-33.69332,150.62904,249,0.1,183.1,57.08
1400000,18/12/2020,Londonderry,3,6,4,8144,House,3906,36088,36.249,-33.654,150.74113,21,0.1,183.1,49.34
1390000,18/12/2020,Beverley Park,1,2,2,582,House,2393,39208,1.006,-33.97729,151.13054,7,0.1,183.1,14.44
1300000,18/12/2020,Faulconbridge,3,7,9,4257,House,4025,41184,14.932,-33.68513,150.55384,405,0.1,183.1,63.97
1160000,18/12/2020,Ultimo,2,2,1,124,Apartment / Unit / Flat,8845,20072,0.559,-33.87941,151.19845,23,0.1,183.1,1.9
1050000,18/12/2020,Camden,2,3,1,645,House,3230,37492,4.638,-34.05877,150.69373,82,0.1,183.1,52.32
900000,18/12/2020,The Ponds,3,4,2,256,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2
710000,18/12/2020,Cranebrook,3,4,4,629,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66
2120000,19/12/2020,North Parramatta,2,4,1,1097,House,13248,37908,5.243,-33.79411,151.0117,56,0.1,183.1,19.97
1835000,19/12/2020,Lane Cove North,1,3,2,557,House,11436,57408,2.363,-33.8057,151.16111,56,0.1,183.1,7.99
1828000,19/12/2020,Castle Hill,2,5,3,970,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
1810000,19/12/2020,Hurstville Grove,2,4,4,923,House,2663,37180,0.948,-33.97709,151.09318,40,0.1,183.1,16.45
1800000,19/12/2020,Castle Hill,3,4,2,788,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
1750000,19/12/2020,Castle Hill,3,4,2,750,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76
1730000,19/12/2020,Burraneer,1,3,1,564,House,3584,52728,1.448,-34.062,151.13762,24,0.1,183.1,22.83
1226000,19/12/2020,St Johns Park,3,5,2,550,House,6119,23920,1.982,-33.88259,150.90215,29,0.1,183.1,28.54
1007000,19/12/2020,Shelly Beach,1,3,1,571,House,1318,33696,1.162,-33.36992,151.48476,27,0.1,183.1,60.56
815000,19/12/2020,Greystanes,1,3,2,556,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,183.1,25.53
1075000,20/12/2020,Narellan Vale,2,4,3,844,House,7193,40352,2.481,-34.05177,150.74372,98,0.1,183.1,47.8
650000,20/12/2020,Granville,1,3,1,430,House,15332,26208,3.333,-33.83592,151.00745,20,0.1,183.1,19.01
3300000,21/12/2020,Huntleys Point,2,3,4,923,House,144,56940,0.214,-33.83977,151.14423,16,0.1,183.1,6.7
1810000,21/12/2020,Yowie Bay,2,4,2,537,House,3074,45292,1.205,-34.05003,151.10248,50,0.1,183.1,22.79
795000,21/12/2020,St Clair,2,4,1,629,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
710000,21/12/2020,Jordan Springs,2,4,1,340,House,5156,50076,3.981,-33.72309,150.73341,44,0.1,183.1,46.85
690000,21/12/2020,St Clair,2,5,2,563,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
3470000,22/12/2020,East Killara,4,5,2,835,House,2978,38428,3.19,-33.75738,151.18183,78,0.1,183.1,12.23
2000000,22/12/2020,Oatlands,3,4,2,1226,House,5660,36660,2.462,-33.79508,151.02527,54,0.1,183.1,18.77
1450000,22/12/2020,Blue Bay,3,4,4,696,House,1027,32188,0.473,-33.35427,151.50069,14,0.1,183.1,62.76
1000000,22/12/2020,The Ponds,2,4,2,277,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2
980000,22/12/2020,St Clair,2,5,2,625,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
750000,22/12/2020,St Clair,2,4,3,625,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76
5100000,23/12/2020,Kogarah Bay,5,4,2,721,House,2022,36504,0.665,-33.9826,151.12424,19,0.1,183.1,15.25
4700000,23/12/2020,Palm Beach,2,3,4,820,House,1593,54704,2.716,-33.59895,151.32589,0,0.1,183.1,31.42
2300000,23/12/2020,Burwood,3,5,5,1050,House,16030,24856,2.435,-33.87838,151.10412,33,0.1,183.1,9.9
1830000,23/12/2020,Burwood,2,3,0,303,House,16030,24856,2.435,-33.87838,151.10412,33,0.1,183.1,9.9
1550000,23/12/2020,West Pennant Hills,2,3,3,1138,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91
1400000,23/12/2020,Ashcroft,14,19,15,1287,House,3585,21060,1.154,-33.91628,150.90096,17,0.1,183.1,29.14
1300000,23/12/2020,Pearl Beach,1,3,1,686,House,536,35568,1.257,-33.54226,151.30629,12,0.1,183.1,36.91
1200000,23/12/2020,South Windsor,3,6,5,865,House,5892,33696,8.905,-33.63042,150.79928,18,0.1,183.1,46.1
1150000,23/12/2020,Chain Valley Bay,3,5,3,553,House,2459,24596,5.598,-33.16376,151.57299,20,0.1,183.1,84.79
1120000,23/12/2020,Revesby,3,4,3,790,House,14176,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44
1120000,23/12/2020,West Pennant Hills,3,5,2,517,Vacant land,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91
1060000,23/12/2020,Empire Bay,3,6,3,1200,House,2400,32604,3.974,-33.5035,151.36918,5,0.1,183.1,42.74
1040000,23/12/2020,Shelly Beach,3,4,4,575,House,1318,33696,1.162,-33.36992,151.48476,27,0.1,183.1,60.56
820000,23/12/2020,Jordan Springs,2,4,2,440,House,5156,50076,3.981,-33.72309,150.73341,44,0.1,183.1,46.85
3350000,24/12/2020,Roseville Chase,2,5,2,847,House,1616,52728,1.265,-33.77471,151.20025,64,0.1,183.1,10.07
1163000,24/12/2020,Hurlstone Park,2,4,5,531,House,4692,39624,1.201,-33.91005,151.12854,28,0.1,183.1,9.03
1100000,24/12/2020,Rooty Hill,1,3,2,1124,House,14704,33176,6.808,-33.77213,150.845,43,0.1,183.1,35.32
1000000,28/12/2020,Bungarribee,2,4,2,450,House,2638,50440,2.458,-33.77976,150.86393,36,0.1,183.1,33.4
1525000,30/12/2020,Regentville,3,5,2,696,House,809,40456,1.194,-33.77156,150.66404,28,0.1,183.1,51.59
2800000,13/01/2021,Wagstaffe,3,4,3,866,House,222,41964,0.398,-33.52349,151.34031,47,0.1,183.1,39.78
1315000,13/01/2021,The Entrance North,2,4,2,557,House,1474,31148,1.018,-33.33333,151.50775,0,0.1,183.1,65.14
2640000,14/01/2021,Clovelly,3,5,0,234,House,4736,67236,0.786,-33.91153,151.26289,28,0.1,183.1,7.11
1825000,14/01/2021,Willoughby,2,4,1,260,House,6540,55692,1.628,-33.80664,151.20155,90,0.1,183.1,6.53
1200000,14/01/2021,Hamlyn Terrace,3,5,5,1499,House,6069,29952,5.215,-33.25323,151.47277,17,0.1,183.1,72.13
1195000,14/01/2021,Wolli Creek,2,4,2,213,Apartment / Unit / Flat,6394,42432,0.661,-33.93166,151.15389,3,0.1,183.1,9.02
1100000,14/01/2021,Shelly Beach,3,4,3,860,House,1318,33696,1.162,-33.36992,151.48476,27,0.1,183.1,60.56
950000,14/01/2021,Revesby,2,3,2,544,House,14176,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44
700000,14/01/2021,Jordan Springs,2,4,2,375,House,5156,50076,3.981,-33.72309,150.73341,44,0.1,183.1,46.85
2620000,15/01/2021,Ingleside,3,5,2,2004,House,974,42016,18.087,-33.68951,151.25697,143,0.1,183.1,19.96
2400000,15/01/2021,Harrington Park,6,6,2,944,House,10663,44668,8.004,-34.02561,150.73523,74,0.1,183.1,47.35
1955000,15/01/2021,Bayview,2,4,2,686,House,3620,40300,3.74,-33.66062,151.28882,113,0.1,183.1,23.83
1765000,15/01/2021,Windsor Downs,3,6,10,4001,House,1179,43212,7.576,-33.65859,150.80821,31,0.1,183.1,43.7
1460000,15/01/2021,West Pennant Hills,2,3,3,595,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91
1110000,15/01/2021,Spring Farm,3,5,2,567,House,4307,53196,6.357,-34.06839,150.72519,94,0.1,183.1,50.15
1000000,15/01/2021,South Windsor,3,5,3,846,House,5892,33696,8.905,-33.63042,150.79928,18,0.1,183.1,46.1
860000,15/01/2021,Yagoona,2,3,2,588,House,18013,24284,4.618,-33.90422,151.02148,44,0.1,183.1,17.96
631000,15/01/2021,Waterloo,1,1,0,71,Apartment / Unit / Flat,14616,40872,1.134,-33.90035,151.20733,30,0.1,183.1,3.91
595000,15/01/2021,Mount Druitt,2,3,2,275,Villa,16726,26000,6.256,-33.76791,150.8136,48,0.1,183.1,38.24
960000,16/01/2021,The Ponds,2,3,2,302,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2
910000,16/01/2021,Yagoona,3,6,2,570,House,18013,24284,4.618,-33.90422,151.02148,44,0.1,183.1,17.96
3600000,18/01/2021,Campsie,4,9,3,1791,House,24541,25272,3.373,-33.91457,151.10339,35,0.1,183.1,11.28
2275000,18/01/2021,Connells Point,2,4,2,1056,House,2829,44200,1.035,-33.98536,151.09431,16,0.1,183.1,17.09
1400000,18/01/2021,Roseville,1,2,2,305,Semi-Detached,10082,51896,3.923,-33.78256,151.18105,89,0.1,183.1,9.54
1265000,18/01/2021,Phegans Bay,3,4,2,816,House,432,37700,0.562,-33.48838,151.30872,21,0.1,183.1,42.78
1200000,18/01/2021,Cabramatta,3,10,4,735,House,21783,20644,5.042,-33.89828,150.93609,14,0.1,183.1,25.6
1200000,18/01/2021,Kurnell,2,3,1,980,House,2267,39364,19.199,-34.02098,151.18685,1,0.1,183.1,17.42
1111111,18/01/2021,Prestons,2,3,1,1512,House,15313,36244,9.215,-33.94155,150.87334,28,0.1,183.1,32.26
831000,18/01/2021,Oran Park,2,4,2,371,House,4765,50336,13.744,-33.99074,150.74247,81,0.1,183.1,45.41
3600000,19/01/2021,North Avoca,3,4,2,607,House,2200,45084,1.497,-33.45608,151.43598,18,0.1,183.1,49.98
2450000,19/01/2021,Darlington,3,4,1,135,House,3097,25272,0.381,-33.89089,151.19334,24,0.1,183.1,3.24
2075000,19/01/2021,Mascot,4,6,2,419,House,14772,41912,11.961,-33.9466,151.18371,3,0.1,183.1,9.35
1700000,19/01/2021,Lapstone,3,4,2,917,House,961,43524,1.399,-33.77461,150.63551,178,0.1,183.1,54.12
1040000,19/01/2021,Toongabbie,2,3,2,766,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67
900100,19/01/2021,Toongabbie,1,3,1,556,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67
755000,19/01/2021,Woy Woy,1,3,1,603,House,10643,25844,16.01,-33.50285,151.29727,123,0.1,183.1,40.99
685000,19/01/2021,Revesby,2,2,1,128,Apartment / Unit / Flat,14176,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44
4050000,20/01/2021,Palm Beach,4,6,2,607,House,1593,54704,2.716,-33.59895,151.32589,0,0.1,183.1,31.42
1675000,20/01/2021,Killcare Heights,2,4,1,257,House,745,40716,2.146,-33.52256,151.37418,127,0.1,183.1,40.94
1520000,20/01/2021,Budgewoi,5,4,4,949,House,3360,29120,2.814,-33.23957,151.56058,3,0.1,183.1,76.65
1080000,20/01/2021,The Ponds,2,4,2,450,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2
580000,20/01/2021,Revesby,1,2,2,98,Apartment / Unit / Flat,14176,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44
2620000,21/01/2021,Wheeler Heights,3,5,2,556,House,2986,42848,0.852,-33.72851,151.28144,72,0.1,183.1,16.54
1925000,21/01/2021,Leichhardt,4,4,1,190,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,183.1,5.31
1900000,21/01/2021,Denistone,2,4,2,800,House,3751,40040,1.508,-33.79872,151.08981,58,0.1,183.1,13.34
1395000,21/01/2021,Emu Plains,2,4,2,1037,House,8421,37388,8.25,-33.74635,150.66375,22,0.1,183.1,52.26
1200000,21/01/2021,Wolli Creek,2,3,2,284,Apartment / Unit / Flat,6394,42432,0.661,-33.93166,151.15389,3,0.1,183.1,9.02
1010000,21/01/2021,Spring Farm,4,7,2,500,House,4307,53196,6.357,-34.06839,150.72519,94,0.1,183.1,50.15
4850000,22/01/2021,Balgowlah Heights,2,5,2,706,House,3342,59228,1.684,-33.8077,151.26552,79,0.1,183.1,8.19
2625000,22/01/2021,Killcare,2,5,2,1043,House,473,38584,1.657,-33.52117,151.36366,6,0.1,183.1,40.73
2480000,22/01/2021,Malabar,2,4,4,520,House,5420,36088,3.574,-33.96419,151.25386,8,0.1,183.1,11.71
2340000,22/01/2021,Sefton,2,7,4,1450,House,5808,24700,1.815,-33.88742,151.0104,39,0.1,183.1,18.62
1835000,22/01/2021,Kirkham,3,5,8,4717,House,699,48256,4.22,-34.03394,150.70955,82,0.1,183.1,49.9
1200000,22/01/2021,Macquarie Links,3,5,3,711,House,1360,47372,1.772,-33.97953,150.87193,45,0.1,183.1,33.73
1005000,22/01/2021,Revesby,3,5,4,300,Townhouse,14176,31616,5.608,-33.94767,151.01233,14,0.1,183.1,20.44
840000,22/01/2021,Yagoona,1,3,1,314,Semi-Detached,18013,24284,4.618,-33.90422,151.02148,44,0.1,183.1,17.96
725000,22/01/2021,Woy Woy,2,4,3,442,House,10643,25844,16.01,-33.50285,151.29727,123,0.1,183.1,40.99
721000,22/01/2021,Toongabbie,2,3,2,199,Villa,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67
590000,22/01/2021,Woy Woy,1,1,1,683,House,10643,25844,16.01,-33.50285,151.29727,123,0.1,183.1,40.99
1600000,23/01/2021,North Narrabeen,1,2,2,462,House,5852,43836,2.536,-33.70323,151.29673,6,0.1,183.1,19.68
970000,24/01/2021,Yagoona,2,4,2,318,Semi-Detached,18013,24284,4.618,-33.90422,151.02148,44,0.1,183.1,17.96
1875000,25/01/2021,Grasmere,3,5,3,4818,House,1963,36244,5.438,-34.05634,150.6729,88,0.1,183.1,53.97
1563000,25/01/2021,Willoughby,2,3,2,188,Townhouse,6540,55692,1.628,-33.80664,151.20155,90,0.1,183.1,6.53
1260000,25/01/2021,Voyager Point,2,6,2,612,House,1668,51376,1.73,-33.95835,150.97397,5,0.1,183.1,24.14
1255000,25/01/2021,Emu Plains,2,4,2,702,House,8421,37388,8.25,-33.74635,150.66375,22,0.1,183.1,52.26
1195000,25/01/2021,Oran Park,3,6,2,601,House,4765,50336,13.744,-33.99074,150.74247,81,0.1,183.1,45.41
1120128,25/01/2021,Mount Riverview,2,4,2,1309,House,3034,41704,3.009,-33.72773,150.63789,238,0.1,183.1,55.12
1025000,25/01/2021,South Windsor,3,5,2,630,House,5892,33696,8.905,-33.63042,150.79928,18,0.1,183.1,46.1
885000,25/01/2021,Woy Woy,3,6,2,493,House,10643,25844,16.01,-33.50285,151.29727,123,0.1,183.1,40.99
800000,25/01/2021,Yagoona,2,4,2,267,Townhouse,18013,24284,4.618,-33.90422,151.02148,44,0.1,183.1,17.96
765000,25/01/2021,Toongabbie,2,4,2,245,Townhouse,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67
460000,25/01/2021,Gosford,2,2,1,88,Apartment / Unit / Flat,3499,37388,2.951,-33.42389,151.34058,30,0.1,183.1,50.42
2270000,27/01/2021,Church Point,3,4,4,1383,House,997,54132,0.721,-33.65154,151.28137,73,0.1,183.1,24.6
2000000,27/01/2021,Killcare Heights,3,5,2,899,House,745,40716,2.146,-33.52256,151.37418,127,0.1,183.1,40.94
1750000,27/01/2021,Hardys Bay,2,3,2,1434,House,227,35828,0.606,-33.52699,151.35541,44,0.1,183.1,39.86
1090000,27/01/2021,Mount Riverview,2,4,2,822,House,3034,41704,3.009,-33.72773,150.63789,238,0.1,183.1,55.12
1080000,27/01/2021,Blue Bay,2,3,1,435,House,1027,32188,0.473,-33.35427,151.50069,14,0.1,183.1,62.76
3100000,28/01/2021,Balgowlah Heights,2,4,1,928,House,3342,59228,1.684,-33.8077,151.26552,79,0.1,183.1,8.19
1895000,28/01/2021,Avalon Beach,2,4,2,651,House,9905,43628,5.131,-33.62899,151.32686,46,0.1,183.1,28.35
1350000,28/01/2021,Lindfield,1,2,2,234,Apartment / Unit / Flat,9791,51064,5.131,-33.78063,151.16255,80,0.1,183.1,10.35
